,num,lat,lon,Tmax,Tmin,prec,TH0,TL1,sqrt_dw,sqrt_p
17296,1,41.768485667,-87.67946342799999,92.0,59.0,1.7600000000000002,83.0,64.0,0.1293614383729444,0.07764220068890831
17297,5,41.659236018,-87.612015128,92.0,59.0,1.7600000000000002,83.0,64.0,0.08003388922692806,0.014381213166522097
17298,13,41.794366478,-87.648925137,92.0,59.0,1.7600000000000002,83.0,64.0,0.08203692627075344,0.05106697677478291
17300,1,41.845715401999996,-87.715898597,92.0,59.0,1.7600000000000002,83.0,64.0,0.12429035069694502,0.06464675392435451
17301,1,41.681034931,-87.533436467,92.0,59.0,1.7600000000000002,83.0,64.0,0.06758508811760848,0.03816218827005419
17302,5,41.892219983000004,-87.691697729,92.0,59.0,1.7600000000000002,83.0,64.0,0.11996094178493685,0.014914044650244868
17304,4,41.676887316,-87.66122192600001,92.0,59.0,1.7600000000000002,83.0,64.0,0.15363477605366546,0.07683150669973131
17305,5,41.710542402,-87.584558933,92.0,59.0,1.7600000000000002,83.0,64.0,0.07422721791287477,0.0806016204354327
17307,1,41.657068876,-87.546048865,92.0,59.0,1.7600000000000002,83.0,64.0,0.053708848533524145,0.05963816778460306
17308,1,41.7212875,-87.665235702,92.0,59.0,1.7600000000000002,83.0,64.0,0.09275289648574891,0.050119547841803266
17309,1,41.948500064,-87.73055318700001,92.0,59.0,1.7600000000000002,83.0,64.0,0.15772695492967775,0.08060811518570492
17310,3,41.682180403000004,-87.710091651,92.0,59.0,1.7600000000000002,83.0,64.0,0.14670995400316017,0.07378691764594979
17311,1,41.866915182,-87.654918844,92.0,59.0,1.7600000000000002,83.0,64.0,0.1284681694148799,0.05048937790800792
17312,1,41.773085400999996,-87.600167559,92.0,59.0,1.7600000000000002,83.0,64.0,0.030236675229690358,0.03476478406912625
17313,1,41.705327644,-87.632955365,92.0,59.0,1.7600000000000002,83.0,64.0,0.14217400706326813,0.009569513509900485
17314,3,41.704687214,-87.56423556200001,92.0,59.0,1.7600000000000002,83.0,64.0,0.09636663549538735,0.0
17315,1,41.801047857,-87.680424734,92.0,59.0,1.7600000000000002,83.0,64.0,0.12005767619003087,0.02846289506117252
17316,5,41.974522760999996,-87.80458947,92.0,59.0,1.7600000000000002,83.0,64.0,0.1146846790141019,0.07265509856769375
17317,15,41.7212875,-87.665235702,92.0,59.0,1.7600000000000002,83.0,64.0,0.09275289648574891,0.050119547841803266
17318,3,41.73318788,-87.55562869,92.0,59.0,1.7600000000000002,83.0,64.0,0.11392112323955408,0.0
17319,2,41.704687214,-87.56423556200001,92.0,59.0,1.7600000000000002,83.0,64.0,0.09636663549538735,0.0
17320,3,41.676887316,-87.66122192600001,92.0,59.0,1.7600000000000002,83.0,64.0,0.15363477605366546,0.07683150669973131
17321,3,41.774841115,-87.72800581899999,92.0,59.0,1.7600000000000002,83.0,64.0,0.13883934145077015,0.013176293577738935
17323,4,41.773085400999996,-87.600167559,92.0,59.0,1.7600000000000002,83.0,64.0,0.030236675229690358,0.03476478406912625
17324,1,41.825398256,-87.723962137,92.0,59.0,1.7600000000000002,83.0,64.0,0.0,0.09706167969507173
17325,1,41.986319851,-87.728378456,92.0,59.0,1.7600000000000002,83.0,64.0,0.05142467714415095,0.006352782672687366
17326,1,41.7212875,-87.665235702,92.0,59.0,1.7600000000000002,83.0,64.0,0.09275289648574891,0.050119547841803266
17327,14,41.986319851,-87.728378456,92.0,59.0,1.7600000000000002,83.0,64.0,0.05142467714415095,0.006352782672687366
17328,1,41.913567582,-87.72630030200001,92.0,59.0,1.7600000000000002,83.0,64.0,0.15274542569647204,0.045738345262628
17330,2,41.93279021,-87.70023788399999,92.0,59.0,1.7600000000000002,83.0,64.0,0.09877168701474114,0.031206648293880025
17331,9,41.872872862,-87.764736532,92.0,59.0,1.7600000000000002,83.0,64.0,0.04874109427865112,0.0
17333,2,41.986319851,-87.728378456,92.0,59.0,1.7600000000000002,83.0,64.0,0.05142467714415095,0.006352782672687366
17334,1,41.704338415,-87.657084272,92.0,59.0,1.7600000000000002,83.0,64.0,0.12258131236267326,0.05287960915046234
17335,4,41.690922985,-87.682259674,92.0,59.0,1.7600000000000002,83.0,64.0,0.12184877461908537,0.053073894528710454
17336,14,41.965374859,-87.758411715,92.0,59.0,1.7600000000000002,83.0,64.0,0.1306825213647994,0.015977599899029506
17337,6,41.925286783000004,-87.747459124,92.0,59.0,1.7600000000000002,83.0,64.0,0.1893015206946959,0.06480129935215265
17338,2,41.916134719,-87.801092809,92.0,59.0,1.7600000000000002,83.0,64.0,0.13634802916183988,0.06328288475578461
17339,3,41.802359309,-87.643075919,92.0,59.0,1.7600000000000002,83.0,64.0,0.08347923404105824,0.05519450021471727
17340,6,41.794366478,-87.648925137,92.0,59.0,1.7600000000000002,83.0,64.0,0.08203692627075344,0.05106697677478291
17341,1,41.765752525,-87.56246520799999,92.0,59.0,1.7600000000000002,83.0,64.0,0.04292907552931314,0.025142656300456832
17342,1,41.923887364,-87.778909912,92.0,59.0,1.7600000000000002,83.0,64.0,0.06688200940255568,0.0
17343,28,41.956298856,-87.797517445,92.0,59.0,1.7600000000000002,83.0,64.0,0.0906973936468076,0.10511499496778832
17344,2,41.866915182,-87.654918844,92.0,59.0,1.7600000000000002,83.0,64.0,0.1284681694148799,0.05048937790800792
17345,1,41.913051863,-87.66790523600001,92.0,59.0,1.7600000000000002,83.0,64.0,0.06807761516228954,0.009418086284830051
17346,2,41.676887316,-87.66122192600001,92.0,59.0,1.7600000000000002,83.0,64.0,0.15363477605366546,0.07683150669973131
17347,11,41.956298856,-87.797517445,92.0,59.0,1.7600000000000002,83.0,64.0,0.0906973936468076,0.10511499496778832
17348,2,41.778305156,-87.754366286,92.0,59.0,1.7600000000000002,83.0,64.0,0.20367772356647734,0.047020504720180725
17349,1,41.962014638,-87.646847726,92.0,59.0,1.7600000000000002,83.0,64.0,0.05932232011692888,0.006646072113459674
17350,6,41.945961094,-87.83294247299999,92.0,59.0,1.7600000000000002,83.0,64.0,0.08846750168155891,0.06011196910693973
17351,1,41.953664151999995,-87.724987191,92.0,59.0,1.7600000000000002,83.0,64.0,0.14245854743044195,0.008885545521705354
17352,1,41.681034931,-87.533436467,92.0,59.0,1.7600000000000002,83.0,64.0,0.06758508811760848,0.03816218827005419
17353,15,41.798210726,-87.73692496299999,92.0,59.0,1.7600000000000002,83.0,64.0,0.14767048862528212,0.06585225705572206
17354,1,41.820858508,-87.665108095,92.0,59.0,1.7600000000000002,83.0,64.0,0.09015996526655921,0.08386595529164773
17355,12,41.710542402,-87.584558933,92.0,59.0,1.7600000000000002,83.0,64.0,0.07422721791287477,0.0806016204354327
17356,1,41.659236018,-87.612015128,92.0,59.0,1.7600000000000002,83.0,64.0,0.08003388922692806,0.014381213166522097
17357,8,42.007997503,-87.778234965,92.0,59.0,1.7600000000000002,83.0,64.0,0.07577168867150579,0.03129335234961226
17358,1,41.776005391999995,-87.77940766799999,92.0,59.0,1.7600000000000002,83.0,64.0,0.23427717022993666,0.04668353752713931
17359,5,41.662386728,-87.590179728,92.0,59.0,1.7600000000000002,83.0,64.0,0.06394618890004815,0.08226546020682089
17360,1,41.883771777,-87.716168365,92.0,59.0,1.7600000000000002,83.0,64.0,0.0,0.0
17362,1,41.774841115,-87.72800581899999,92.0,59.0,1.7600000000000002,83.0,64.0,0.13883934145077015,0.013176293577738935
17363,3,41.742670478,-87.731550059,92.0,59.0,1.7600000000000002,83.0,64.0,0.17819336289604845,0.05908290095055221
17364,3,41.907284873,-87.701394637,92.0,59.0,1.7600000000000002,83.0,64.0,0.011399562918056237,0.0
17365,2,42.010529289000004,-87.66084506899999,92.0,59.0,1.7600000000000002,83.0,64.0,0.028991438336231013,0.0
17366,2,41.801047857,-87.680424734,92.0,59.0,1.7600000000000002,83.0,64.0,0.12005767619003087,0.02846289506117252
17370,1,41.73318788,-87.55562869,87.0,57.0,0.75,87.0,67.0,0.11392112323955408,0.0
17371,2,41.945961094,-87.83294247299999,87.0,57.0,0.75,87.0,67.0,0.08846750168155891,0.06011196910693973
17372,1,41.800597087,-87.711730345,87.0,57.0,0.75,87.0,67.0,0.16447870687533103,0.08145302645000929
17373,1,41.948500064,-87.73055318700001,87.0,57.0,0.75,87.0,67.0,0.15772695492967775,0.08060811518570492
17375,1,41.947044495,-87.673061053,87.0,57.0,0.75,87.0,67.0,0.1291369397810233,0.027095658294971705
17376,1,41.986319851,-87.728378456,87.0,57.0,0.75,87.0,67.0,0.05142467714415095,0.006352782672687366
17377,1,41.704687214,-87.56423556200001,87.0,57.0,0.75,87.0,67.0,0.09636663549538735,0.0
17378,5,41.778305156,-87.754366286,87.0,57.0,0.75,87.0,67.0,0.20367772356647734,0.047020504720180725
17380,1,41.768485667,-87.67946342799999,87.0,57.0,0.75,87.0,67.0,0.1293614383729444,0.07764220068890831
17381,1,41.948500064,-87.73055318700001,87.0,57.0,0.75,87.0,67.0,0.15772695492967775,0.08060811518570492
17382,4,41.987244608000005,-87.68941677,87.0,57.0,0.75,87.0,67.0,0.019956890581410404,0.006715006199679729
17383,17,41.965374859,-87.758411715,87.0,57.0,0.75,87.0,67.0,0.1306825213647994,0.015977599899029506
17384,1,41.742670478,-87.731550059,87.0,57.0,0.75,87.0,67.0,0.17819336289604845,0.05908290095055221
17385,1,41.656676999,-87.559440719,87.0,57.0,0.75,87.0,67.0,0.005531337141336537,0.005653758078572492
17386,1,41.704687214,-87.56423556200001,87.0,57.0,0.75,87.0,67.0,0.09636663549538735,0.0
17387,4,41.867599254,-87.69578544299999,87.0,57.0,0.75,87.0,67.0,0.058564821377071745,0.03552739478951837
17388,3,41.825398256,-87.723962137,87.0,57.0,0.75,87.0,67.0,0.0,0.09706167969507173
17391,2,41.778128858,-87.586245035,87.0,57.0,0.75,87.0,67.0,0.066974128324774,0.0
17392,2,41.907284873,-87.701394637,87.0,57.0,0.75,87.0,67.0,0.011399562918056237,0.0
17393,1,41.69549407,-87.609081766,87.0,57.0,0.75,87.0,67.0,0.07914175878343498,0.05351543432696032
17394,6,41.866915182,-87.654918844,87.0,57.0,0.75,87.0,67.0,0.1284681694148799,0.05048937790800792
17396,2,41.662386728,-87.590179728,87.0,57.0,0.75,87.0,67.0,0.06394618890004815,0.08226546020682089
17397,1,41.820051649,-87.627347571,87.0,57.0,0.75,87.0,67.0,0.12798253597913728,0.031124052091976367
17398,8,41.794366478,-87.648925137,87.0,57.0,0.75,87.0,67.0,0.08203692627075344,0.05106697677478291
17400,5,41.867599254,-87.69578544299999,87.0,57.0,0.75,87.0,67.0,0.058564821377071745,0.03552739478951837
17401,2,41.986319851,-87.728378456,87.0,57.0,0.75,87.0,67.0,0.05142467714415095,0.006352782672687366
17402,1,41.872872862,-87.764736532,87.0,57.0,0.75,87.0,67.0,0.04874109427865112,0.0
17403,3,41.731446858000005,-87.649722253,87.0,57.0,0.75,87.0,67.0,0.11657350828742727,0.0675520383408037
17404,5,41.742670478,-87.731550059,87.0,57.0,0.75,87.0,67.0,0.17819336289604845,0.05908290095055221
17405,5,41.659236018,-87.612015128,87.0,57.0,0.75,87.0,67.0,0.08003388922692806,0.014381213166522097
17406,1,41.774841115,-87.72800581899999,87.0,57.0,0.75,87.0,67.0,0.13883934145077015,0.013176293577738935
17407,1,41.662386728,-87.590179728,87.0,57.0,0.75,87.0,67.0,0.06394618890004815,0.08226546020682089
17409,1,41.763370922,-87.637872614,87.0,57.0,0.75,87.0,67.0,0.10197529029133898,0.0
17410,1,41.771198588000004,-87.703106608,87.0,57.0,0.75,87.0,67.0,0.028177845901324473,0.0
17412,16,41.773085400999996,-87.600167559,87.0,57.0,0.75,87.0,67.0,0.030236675229690358,0.03476478406912625
17413,1,41.93279021,-87.70023788399999,87.0,57.0,0.75,87.0,67.0,0.09877168701474114,0.031206648293880025
17414,2,41.690922985,-87.682259674,87.0,57.0,0.75,87.0,67.0,0.12184877461908537,0.053073894528710454
17415,3,41.913051863,-87.66790523600001,87.0,57.0,0.75,87.0,67.0,0.06807761516228954,0.009418086284830051
17416,5,41.9220638,-87.63223306,87.0,57.0,0.75,87.0,67.0,0.03267150317648483,0.0
17417,6,41.845715401999996,-87.715898597,87.0,57.0,0.75,87.0,67.0,0.12429035069694502,0.06464675392435451
17418,2,41.962014638,-87.646847726,87.0,57.0,0.75,87.0,67.0,0.05932232011692888,0.006646072113459674
17419,1,41.763370922,-87.637872614,87.0,57.0,0.75,87.0,67.0,0.10197529029133898,0.0
17420,2,41.704687214,-87.56423556200001,87.0,57.0,0.75,87.0,67.0,0.09636663549538735,0.0
17421,9,41.904773448,-87.755685753,87.0,57.0,0.75,87.0,67.0,0.17405141762590076,0.0
17423,1,41.800597087,-87.711730345,87.0,57.0,0.75,87.0,67.0,0.16447870687533103,0.08145302645000929
17424,1,41.845715401999996,-87.715898597,87.0,57.0,0.75,87.0,67.0,0.12429035069694502,0.06464675392435451
17426,3,41.768485667,-87.67946342799999,87.0,57.0,0.75,87.0,67.0,0.1293614383729444,0.07764220068890831
17427,16,41.773085400999996,-87.600167559,87.0,57.0,0.75,87.0,67.0,0.030236675229690358,0.03476478406912625
17428,1,41.956298856,-87.797517445,87.0,57.0,0.75,87.0,67.0,0.0906973936468076,0.10511499496778832
17432,6,41.883771777,-87.716168365,87.0,57.0,0.75,87.0,67.0,0.0,0.0
17433,2,41.794366478,-87.648925137,87.0,57.0,0.75,87.0,67.0,0.08203692627075344,0.05106697677478291
17434,1,41.704687214,-87.56423556200001,87.0,57.0,0.75,87.0,67.0,0.09636663549538735,0.0
17435,1,41.993564362,-87.74542038700001,87.0,57.0,0.75,87.0,67.0,0.10059302343030734,0.0761341755075271
17436,1,41.704338415,-87.657084272,87.0,57.0,0.75,87.0,67.0,0.12258131236267326,0.05287960915046234
17437,13,41.904773448,-87.755685753,87.0,57.0,0.75,87.0,67.0,0.17405141762590076,0.0
17439,2,41.994966304,-87.77083722,87.0,57.0,0.75,87.0,67.0,0.01892376454343158,0.013277618827599372
17440,4,41.986319851,-87.728378456,87.0,57.0,0.75,87.0,67.0,0.05142467714415095,0.006352782672687366
17441,2,41.964405454,-87.691370391,87.0,57.0,0.75,87.0,67.0,0.06434964199666891,0.05543865094831889
17442,2,41.964405454,-87.691370391,87.0,57.0,0.75,87.0,67.0,0.06434964199666891,0.05543865094831889
17443,4,41.754148414,-87.61272102299999,87.0,57.0,0.75,87.0,67.0,0.12172893393020157,0.10089343317841598
17444,1,41.820858508,-87.665108095,87.0,57.0,0.75,87.0,67.0,0.09015996526655921,0.08386595529164773
17445,3,41.662386728,-87.590179728,87.0,57.0,0.75,87.0,67.0,0.06394618890004815,0.08226546020682089
17446,2,41.964405454,-87.691370391,87.0,57.0,0.75,87.0,67.0,0.06434964199666891,0.05543865094831889
17447,1,41.776005391999995,-87.77940766799999,87.0,57.0,0.75,87.0,67.0,0.23427717022993666,0.04668353752713931
17448,1,41.690922985,-87.682259674,87.0,57.0,0.75,87.0,67.0,0.12184877461908537,0.053073894528710454
17449,1,42.010643274,-87.8067973,87.0,57.0,0.75,87.0,67.0,0.13891958244136354,0.0
17450,26,41.798210726,-87.73692496299999,87.0,57.0,0.75,87.0,67.0,0.14767048862528212,0.06585225705572206
17451,5,41.916134719,-87.801092809,87.0,57.0,0.75,87.0,67.0,0.13634802916183988,0.06328288475578461
17452,1,41.93279021,-87.70023788399999,87.0,57.0,0.75,87.0,67.0,0.09877168701474114,0.031206648293880025
17453,2,41.913051863,-87.66790523600001,87.0,57.0,0.75,87.0,67.0,0.06807761516228954,0.009418086284830051
17454,2,41.923887364,-87.778909912,87.0,57.0,0.75,87.0,67.0,0.06688200940255568,0.0
17455,2,41.883771777,-87.716168365,87.0,57.0,0.75,87.0,67.0,0.0,0.0
17456,1,41.778128858,-87.586245035,87.0,57.0,0.75,87.0,67.0,0.066974128324774,0.0
17458,3,41.883771777,-87.716168365,87.0,57.0,0.75,87.0,67.0,0.0,0.0
17459,2,41.965374859,-87.758411715,87.0,57.0,0.75,87.0,67.0,0.1306825213647994,0.015977599899029506
17460,3,41.765752525,-87.56246520799999,87.0,57.0,0.75,87.0,67.0,0.04292907552931314,0.025142656300456832
17461,13,41.916134719,-87.801092809,87.0,57.0,0.75,87.0,67.0,0.13634802916183988,0.06328288475578461
17462,1,41.820858508,-87.665108095,87.0,57.0,0.75,87.0,67.0,0.09015996526655921,0.08386595529164773
17463,1,41.866915182,-87.654918844,87.0,57.0,0.75,87.0,67.0,0.1284681694148799,0.05048937790800792
17464,1,41.986319851,-87.728378456,87.0,57.0,0.75,87.0,67.0,0.05142467714415095,0.006352782672687366
17465,7,41.776005391999995,-87.77940766799999,87.0,57.0,0.75,87.0,67.0,0.23427717022993666,0.04668353752713931
17466,1,41.742670478,-87.731550059,87.0,57.0,0.75,87.0,67.0,0.17819336289604845,0.05908290095055221
17467,1,41.857837294,-87.63586198600001,87.0,57.0,0.75,87.0,67.0,0.01733753492009531,0.03095018750801095
17468,8,41.925286783000004,-87.747459124,87.0,57.0,0.75,87.0,67.0,0.1893015206946959,0.06480129935215265
17471,4,41.925286783000004,-87.747459124,87.0,57.0,0.75,87.0,67.0,0.1893015206946959,0.06480129935215265
17472,1,41.872872862,-87.764736532,87.0,57.0,0.75,87.0,67.0,0.04874109427865112,0.0
17473,1,41.896131093,-87.656762124,87.0,57.0,0.75,87.0,67.0,0.067642277648985,0.05707747606380519
17475,9,41.9220638,-87.63223306,87.0,57.0,0.75,87.0,67.0,0.03267150317648483,0.0
17476,1,41.763370922,-87.637872614,87.0,57.0,0.75,87.0,67.0,0.10197529029133898,0.0
17477,11,41.798210726,-87.73692496299999,87.0,57.0,0.75,87.0,67.0,0.14767048862528212,0.06585225705572206
17478,1,41.857837294,-87.63586198600001,87.0,57.0,0.75,87.0,67.0,0.01733753492009531,0.03095018750801095
17479,8,41.994966304,-87.77083722,87.0,57.0,0.75,87.0,67.0,0.01892376454343158,0.013277618827599372
17480,1,41.774841115,-87.72800581899999,87.0,57.0,0.75,87.0,67.0,0.13883934145077015,0.013176293577738935
17481,13,41.872872862,-87.764736532,87.0,57.0,0.75,87.0,67.0,0.04874109427865112,0.0
17482,6,41.771198588000004,-87.703106608,87.0,57.0,0.75,87.0,67.0,0.028177845901324473,0.0
17483,3,41.710542402,-87.584558933,87.0,57.0,0.75,87.0,67.0,0.07422721791287477,0.0806016204354327
17485,3,41.794366478,-87.648925137,87.0,57.0,0.75,87.0,67.0,0.08203692627075344,0.05106697677478291
17486,3,41.974522760999996,-87.80458947,93.0,57.0,1.9899999999999998,81.0,57.0,0.1146846790141019,0.07265509856769375
17487,2,41.69549407,-87.609081766,93.0,57.0,1.9899999999999998,81.0,57.0,0.07914175878343498,0.05351543432696032
17488,7,41.773085400999996,-87.600167559,93.0,57.0,1.9899999999999998,81.0,57.0,0.030236675229690358,0.03476478406912625
17490,2,41.896131093,-87.656762124,93.0,57.0,1.9899999999999998,81.0,57.0,0.067642277648985,0.05707747606380519
17491,1,41.774841115,-87.72800581899999,93.0,57.0,1.9899999999999998,81.0,57.0,0.13883934145077015,0.013176293577738935
17492,1,41.923887364,-87.778909912,93.0,57.0,1.9899999999999998,81.0,57.0,0.06688200940255568,0.0
17493,2,41.73318788,-87.55562869,93.0,57.0,1.9899999999999998,81.0,57.0,0.11392112323955408,0.0
17494,1,41.676887316,-87.66122192600001,93.0,57.0,1.9899999999999998,81.0,57.0,0.15363477605366546,0.07683150669973131
17495,6,41.945961094,-87.83294247299999,93.0,57.0,1.9899999999999998,81.0,57.0,0.08846750168155891,0.06011196910693973
17496,5,41.704338415,-87.657084272,93.0,57.0,1.9899999999999998,81.0,57.0,0.12258131236267326,0.05287960915046234
17497,1,41.947044495,-87.673061053,93.0,57.0,1.9899999999999998,81.0,57.0,0.1291369397810233,0.027095658294971705
17499,6,41.676887316,-87.66122192600001,93.0,57.0,1.9899999999999998,81.0,57.0,0.15363477605366546,0.07683150669973131
17501,7,41.774841115,-87.72800581899999,93.0,57.0,1.9899999999999998,81.0,57.0,0.13883934145077015,0.013176293577738935
17503,3,41.728490034000004,-87.60852430799999,93.0,57.0,1.9899999999999998,81.0,57.0,0.16772883671560634,0.036370581686491765
17504,2,41.778128858,-87.586245035,93.0,57.0,1.9899999999999998,81.0,57.0,0.066974128324774,0.0
17505,4,41.662386728,-87.590179728,93.0,57.0,1.9899999999999998,81.0,57.0,0.06394618890004815,0.08226546020682089
17509,4,41.774841115,-87.72800581899999,93.0,57.0,1.9899999999999998,81.0,57.0,0.13883934145077015,0.013176293577738935
17510,1,41.731446858000005,-87.649722253,93.0,57.0,1.9899999999999998,81.0,57.0,0.11657350828742727,0.0675520383408037
17511,1,41.676887316,-87.66122192600001,93.0,57.0,1.9899999999999998,81.0,57.0,0.15363477605366546,0.07683150669973131
17512,1,41.798210726,-87.73692496299999,93.0,57.0,1.9899999999999998,81.0,57.0,0.14767048862528212,0.06585225705572206
17513,7,41.728490034000004,-87.60852430799999,93.0,57.0,1.9899999999999998,81.0,57.0,0.16772883671560634,0.036370581686491765
17515,2,41.845715401999996,-87.715898597,93.0,57.0,1.9899999999999998,81.0,57.0,0.12429035069694502,0.06464675392435451
17516,4,41.974522760999996,-87.80458947,93.0,57.0,1.9899999999999998,81.0,57.0,0.1146846790141019,0.07265509856769375
17517,1,42.007997503,-87.778234965,93.0,57.0,1.9899999999999998,81.0,57.0,0.07577168867150579,0.03129335234961226
17518,10,41.798210726,-87.73692496299999,93.0,57.0,1.9899999999999998,81.0,57.0,0.14767048862528212,0.06585225705572206
17519,28,41.872872862,-87.764736532,93.0,57.0,1.9899999999999998,81.0,57.0,0.04874109427865112,0.0
